"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
4505,33,"BRA","Brazil",24,"São Paulo",4505,"Cruzeiro","",NA,"","Município","Municipality","",""
4506,33,"BRA","Brazil",24,"São Paulo",4506,"Cubatão","",NA,"","Município","Municipality","",""
4507,33,"BRA","Brazil",24,"São Paulo",4507,"Cunha","",NA,"","Município","Municipality","",""
4508,33,"BRA","Brazil",24,"São Paulo",4508,"Descalvado","",NA,"","Município","Municipality","",""
4509,33,"BRA","Brazil",24,"São Paulo",4509,"Diadema","",NA,"","Município","Municipality","",""
4510,33,"BRA","Brazil",24,"São Paulo",4510,"Dirce Reis","",NA,"","Município","Municipality","",""
4511,33,"BRA","Brazil",24,"São Paulo",4511,"Divinolândia","",NA,"","Município","Municipality","",""
4512,33,"BRA","Brazil",24,"São Paulo",4512,"Dobrada","",NA,"","Município","Municipality","",""
4513,33,"BRA","Brazil",24,"São Paulo",4513,"Dois Córregos","",NA,"","Município","Municipality","",""
4514,33,"BRA","Brazil",24,"São Paulo",4514,"Dourado","",NA,"","Município","Municipality","",""
4515,33,"BRA","Brazil",24,"São Paulo",4515,"Dracena","",NA,"","Município","Municipality","",""
4516,33,"BRA","Brazil",24,"São Paulo",4516,"Duartina","",NA,"","Município","Municipality","",""
4517,33,"BRA","Brazil",24,"São Paulo",4517,"Dulcinopolis","",NA,"","Município","Municipality","",""
4518,33,"BRA","Brazil",24,"São Paulo",4518,"Dumont","",NA,"","Município","Municipality","",""
4519,33,"BRA","Brazil",24,"São Paulo",4519,"Echaporã","",NA,"","Município","Municipality","",""
4520,33,"BRA","Brazil",24,"São Paulo",4520,"Eldorado","",NA,"","Município","Municipality","",""
4521,33,"BRA","Brazil",24,"São Paulo",4521,"Elias Fausto","",NA,"","Município","Municipality","",""
4522,33,"BRA","Brazil",24,"São Paulo",4522,"Elisiário","",NA,"","Município","Municipality","",""
4523,33,"BRA","Brazil",24,"São Paulo",4523,"Embaúba","",NA,"","Município","Municipality","",""
4524,33,"BRA","Brazil",24,"São Paulo",4524,"Embu-Guaçu","",NA,"","Município","Municipality","",""
4525,33,"BRA","Brazil",24,"São Paulo",4525,"Embu","",NA,"","Município","Municipality","",""
4526,33,"BRA","Brazil",24,"São Paulo",4526,"Emilianópolis","",NA,"","Município","Municipality","",""
4527,33,"BRA","Brazil",24,"São Paulo",4527,"Engenheiro Coelho","",NA,"","Município","Municipality","",""
4528,33,"BRA","Brazil",24,"São Paulo",4528,"Espírito Santo do Pinhal","",NA,"","Município","Municipality","",""
4529,33,"BRA","Brazil",24,"São Paulo",4529,"Espírito Santo do Turvo","",NA,"","Município","Municipality","",""
4530,33,"BRA","Brazil",24,"São Paulo",4530,"Estiva Gerbi","",NA,"","Município","Municipality","",""
4531,33,"BRA","Brazil",24,"São Paulo",4531,"Estrela do Norte","",NA,"","Município","Municipality","",""
4532,33,"BRA","Brazil",24,"São Paulo",4532,"Estrela do Oeste","",NA,"","Município","Municipality","",""
4533,33,"BRA","Brazil",24,"São Paulo",4533,"Euclides da Cunha Paulista","",NA,"","Município","Municipality","",""
4534,33,"BRA","Brazil",24,"São Paulo",4534,"Fartura","",NA,"","Município","Municipality","",""
4535,33,"BRA","Brazil",24,"São Paulo",4535,"Fernandópolis","",NA,"","Município","Municipality","",""
4536,33,"BRA","Brazil",24,"São Paulo",4536,"Fernando Prestes","",NA,"","Município","Municipality","",""
4537,33,"BRA","Brazil",24,"São Paulo",4537,"Ferno","",NA,"","Município","Municipality","",""
4538,33,"BRA","Brazil",24,"São Paulo",4538,"Ferraz de Vascon","",NA,"","Município","Municipality","",""
4539,33,"BRA","Brazil",24,"São Paulo",4539,"Flórida Paulista","",NA,"","Município","Municipality","",""
4540,33,"BRA","Brazil",24,"São Paulo",4540,"Flora Rica","",NA,"","Município","Municipality","",""
4541,33,"BRA","Brazil",24,"São Paulo",4541,"Florínia","",NA,"","Município","Municipality","",""
4542,33,"BRA","Brazil",24,"São Paulo",4542,"Floreal","",NA,"","Município","Municipality","",""
4543,33,"BRA","Brazil",24,"São Paulo",4543,"Franca","",NA,"","Município","Municipality","",""
4544,33,"BRA","Brazil",24,"São Paulo",4544,"Francisco Morato","",NA,"","Município","Municipality","",""
4545,33,"BRA","Brazil",24,"São Paulo",4545,"Franco da Rocha","",NA,"","Município","Municipality","",""
4546,33,"BRA","Brazil",24,"São Paulo",4546,"Gália","",NA,"","Município","Municipality","",""
4547,33,"BRA","Brazil",24,"São Paulo",4547,"Gabriel Monteiro","",NA,"","Município","Municipality","",""
4548,33,"BRA","Brazil",24,"São Paulo",4548,"Garça","",NA,"","Município","Municipality","",""
4549,33,"BRA","Brazil",24,"São Paulo",4549,"Gastão Vidigal","",NA,"","Município","Municipality","",""
4550,33,"BRA","Brazil",24,"São Paulo",4550,"Gavião Peixoto","",NA,"","Município","Municipality","",""
4551,33,"BRA","Brazil",24,"São Paulo",4551,"General Salgado","",NA,"","Município","Municipality","",""
4552,33,"BRA","Brazil",24,"São Paulo",4552,"Getulina","",NA,"","Município","Municipality","",""
4553,33,"BRA","Brazil",24,"São Paulo",4553,"Glicério","",NA,"","Município","Municipality","",""
4554,33,"BRA","Brazil",24,"São Paulo",4554,"Guaíra","",NA,"","Município","Municipality","",""
4555,33,"BRA","Brazil",24,"São Paulo",4555,"Guaiçara","",NA,"","Município","Municipality","",""
4556,33,"BRA","Brazil",24,"São Paulo",4556,"Guaimbê","",NA,"","Município","Municipality","",""
4557,33,"BRA","Brazil",24,"São Paulo",4557,"Guapiaçu","",NA,"","Município","Municipality","",""
4558,33,"BRA","Brazil",24,"São Paulo",4558,"Guapiara","",NA,"","Município","Municipality","",""
4559,33,"BRA","Brazil",24,"São Paulo",4559,"Guará","",NA,"","Município","Municipality","",""
4560,33,"BRA","Brazil",24,"São Paulo",4560,"Guaraçaí","",NA,"","Município","Municipality","",""
4561,33,"BRA","Brazil",24,"São Paulo",4561,"Guaraci","",NA,"","Município","Municipality","",""
4562,33,"BRA","Brazil",24,"São Paulo",4562,"Guarani do Oeste","",NA,"","Município","Municipality","",""
4563,33,"BRA","Brazil",24,"São Paulo",4563,"Guarantã","",NA,"","Município","Municipality","",""
4564,33,"BRA","Brazil",24,"São Paulo",4564,"Guararapes","",NA,"","Município","Municipality","",""
4565,33,"BRA","Brazil",24,"São Paulo",4565,"Guararema","",NA,"","Município","Municipality","",""
4566,33,"BRA","Brazil",24,"São Paulo",4566,"Guaratinguetá","",NA,"","Município","Municipality","",""
4567,33,"BRA","Brazil",24,"São Paulo",4567,"Guareí","",NA,"","Município","Municipality","",""
4568,33,"BRA","Brazil",24,"São Paulo",4568,"Guariba","",NA,"","Município","Municipality","",""
4569,33,"BRA","Brazil",24,"São Paulo",4569,"Guarujá","",NA,"","Município","Municipality","",""
4570,33,"BRA","Brazil",24,"São Paulo",4570,"Guarulhos","",NA,"","Município","Municipality","",""
4571,33,"BRA","Brazil",24,"São Paulo",4571,"Guatapará","",NA,"","Município","Municipality","",""
4572,33,"BRA","Brazil",24,"São Paulo",4572,"Guzolandia","",NA,"","Município","Municipality","",""
4573,33,"BRA","Brazil",24,"São Paulo",4573,"Herculândia","",NA,"","Município","Municipality","",""
4574,33,"BRA","Brazil",24,"São Paulo",4574,"Holambra","",NA,"","Município","Municipality","",""
4575,33,"BRA","Brazil",24,"São Paulo",4575,"Hortolândia","",NA,"","Município","Municipality","",""
4576,33,"BRA","Brazil",24,"São Paulo",4576,"Iacanga","",NA,"","Município","Municipality","",""
4577,33,"BRA","Brazil",24,"São Paulo",4577,"Iacri","",NA,"","Município","Municipality","",""
4578,33,"BRA","Brazil",24,"São Paulo",4578,"Iaras","",NA,"","Município","Municipality","",""
4579,33,"BRA","Brazil",24,"São Paulo",4579,"Ibaté","",NA,"","Município","Municipality","",""
4580,33,"BRA","Brazil",24,"São Paulo",4580,"Ibiúna","",NA,"","Município","Municipality","",""
4581,33,"BRA","Brazil",24,"São Paulo",4581,"Ibirá","",NA,"","Município","Municipality","",""
4582,33,"BRA","Brazil",24,"São Paulo",4582,"Ibirarema","",NA,"","Município","Municipality","",""
4583,33,"BRA","Brazil",24,"São Paulo",4583,"Ibitinga","",NA,"","Município","Municipality","",""
4584,33,"BRA","Brazil",24,"São Paulo",4584,"Icém","",NA,"","Município","Municipality","",""
4585,33,"BRA","Brazil",24,"São Paulo",4585,"Iepê","",NA,"","Município","Municipality","",""
4586,33,"BRA","Brazil",24,"São Paulo",4586,"Igaraçu do Tietê","",NA,"","Município","Municipality","",""
4587,33,"BRA","Brazil",24,"São Paulo",4587,"Igarapava","",NA,"","Município","Municipality","",""
4588,33,"BRA","Brazil",24,"São Paulo",4588,"Igaratá","",NA,"","Município","Municipality","",""
4589,33,"BRA","Brazil",24,"São Paulo",4589,"Iguape","",NA,"","Município","Municipality","",""
4590,33,"BRA","Brazil",24,"São Paulo",4590,"Ilha Solteira","",NA,"","Município","Municipality","",""
4591,33,"BRA","Brazil",24,"São Paulo",4591,"Ilhabela","",NA,"","Município","Municipality","",""
4592,33,"BRA","Brazil",24,"São Paulo",4592,"Inúbia Paulista","",NA,"","Município","Municipality","",""
4593,33,"BRA","Brazil",24,"São Paulo",4593,"Indaiatuba","",NA,"","Município","Municipality","",""
4594,33,"BRA","Brazil",24,"São Paulo",4594,"Indiana","",NA,"","Município","Municipality","",""
4595,33,"BRA","Brazil",24,"São Paulo",4595,"Indiaporã","",NA,"","Município","Municipality","",""
4596,33,"BRA","Brazil",24,"São Paulo",4596,"Ipaucu","",NA,"","Município","Municipality","",""
4597,33,"BRA","Brazil",24,"São Paulo",4597,"Ipeúna","",NA,"","Município","Municipality","",""
4598,33,"BRA","Brazil",24,"São Paulo",4598,"Iperó","",NA,"","Município","Municipality","",""
4599,33,"BRA","Brazil",24,"São Paulo",4599,"Ipiguá","",NA,"","Município","Municipality","",""
4600,33,"BRA","Brazil",24,"São Paulo",4600,"Iporanga","",NA,"","Município","Municipality","",""
4601,33,"BRA","Brazil",24,"São Paulo",4601,"Ipuã","",NA,"","Município","Municipality","",""
4602,33,"BRA","Brazil",24,"São Paulo",4602,"Iracemápolis","",NA,"","Município","Municipality","",""
4603,33,"BRA","Brazil",24,"São Paulo",4603,"Irapuã","",NA,"","Município","Municipality","",""
4604,33,"BRA","Brazil",24,"São Paulo",4604,"Irapuru","",NA,"","Município","Municipality","",""
4605,33,"BRA","Brazil",24,"São Paulo",4605,"Itápolis","",NA,"","Município","Municipality","",""
4606,33,"BRA","Brazil",24,"São Paulo",4606,"Itaóca","",NA,"","Município","Municipality","",""
4607,33,"BRA","Brazil",24,"São Paulo",4607,"Itaí","",NA,"","Município","Municipality","",""
4608,33,"BRA","Brazil",24,"São Paulo",4608,"Itaberá","",NA,"","Município","Municipality","",""
4609,33,"BRA","Brazil",24,"São Paulo",4609,"Itajobi","",NA,"","Município","Municipality","",""
4610,33,"BRA","Brazil",24,"São Paulo",4610,"Itaju","",NA,"","Município","Municipality","",""
4611,33,"BRA","Brazil",24,"São Paulo",4611,"Itanhaém","",NA,"","Município","Municipality","",""
4612,33,"BRA","Brazil",24,"São Paulo",4612,"Itapecerica da Serra","",NA,"","Município","Municipality","",""
4613,33,"BRA","Brazil",24,"São Paulo",4613,"Itapetininga","",NA,"","Município","Municipality","",""
4614,33,"BRA","Brazil",24,"São Paulo",4614,"Itapeva","",NA,"","Município","Municipality","",""
4615,33,"BRA","Brazil",24,"São Paulo",4615,"Itapevi","",NA,"","Município","Municipality","",""
4616,33,"BRA","Brazil",24,"São Paulo",4616,"Itapira","",NA,"","Município","Municipality","",""
4617,33,"BRA","Brazil",24,"São Paulo",4617,"Itapirapuã Paulista","",NA,"","Município","Municipality","",""
4618,33,"BRA","Brazil",24,"São Paulo",4618,"Itaporanga","",NA,"","Município","Municipality","",""
4619,33,"BRA","Brazil",24,"São Paulo",4619,"Itapuí","",NA,"","Município","Municipality","",""
4620,33,"BRA","Brazil",24,"São Paulo",4620,"Itapura","",NA,"","Município","Municipality","",""
4621,33,"BRA","Brazil",24,"São Paulo",4621,"Itaquaquecetuba","",NA,"","Município","Municipality","",""
4622,33,"BRA","Brazil",24,"São Paulo",4622,"Itararé","",NA,"","Município","Municipality","",""
4623,33,"BRA","Brazil",24,"São Paulo",4623,"Itariri","",NA,"","Município","Municipality","",""
4624,33,"BRA","Brazil",24,"São Paulo",4624,"Itatiba","",NA,"","Município","Municipality","",""
4625,33,"BRA","Brazil",24,"São Paulo",4625,"Itatinga","",NA,"","Município","Municipality","",""
4626,33,"BRA","Brazil",24,"São Paulo",4626,"Itirapina","",NA,"","Município","Municipality","",""
4627,33,"BRA","Brazil",24,"São Paulo",4627,"Itirapuã","",NA,"","Município","Municipality","",""
4628,33,"BRA","Brazil",24,"São Paulo",4628,"Itobi","",NA,"","Município","Municipality","",""
4629,33,"BRA","Brazil",24,"São Paulo",4629,"Itu","",NA,"","Município","Municipality","",""
4630,33,"BRA","Brazil",24,"São Paulo",4630,"Itupeva","",NA,"","Município","Municipality","",""
4631,33,"BRA","Brazil",24,"São Paulo",4631,"Ituverava","",NA,"","Município","Municipality","",""
4632,33,"BRA","Brazil",24,"São Paulo",4632,"Jaú","",NA,"","Município","Municipality","",""
4633,33,"BRA","Brazil",24,"São Paulo",4633,"Jaborandi","",NA,"","Município","Municipality","",""
4634,33,"BRA","Brazil",24,"São Paulo",4634,"Jabuticabal","",NA,"","Município","Municipality","",""
4635,33,"BRA","Brazil",24,"São Paulo",4635,"Jacareí","",NA,"","Município","Municipality","",""
4636,33,"BRA","Brazil",24,"São Paulo",4636,"Jaci","",NA,"","Município","Municipality","",""
4637,33,"BRA","Brazil",24,"São Paulo",4637,"Jacupiranga","",NA,"","Município","Municipality","",""
4638,33,"BRA","Brazil",24,"São Paulo",4638,"Jaguariúna","",NA,"","Município","Municipality","",""
4639,33,"BRA","Brazil",24,"São Paulo",4639,"Jales","",NA,"","Município","Municipality","",""
4640,33,"BRA","Brazil",24,"São Paulo",4640,"Jambeiro","",NA,"","Município","Municipality","",""
4641,33,"BRA","Brazil",24,"São Paulo",4641,"Jandira","",NA,"","Município","Municipality","",""
4642,33,"BRA","Brazil",24,"São Paulo",4642,"Júlio Mesquita","",NA,"","Município","Municipality","",""
4643,33,"BRA","Brazil",24,"São Paulo",4643,"Jardinópolis","",NA,"","Município","Municipality","",""
4644,33,"BRA","Brazil",24,"São Paulo",4644,"Jarinu","",NA,"","Município","Municipality","",""
4645,33,"BRA","Brazil",24,"São Paulo",4645,"Jeriquara","",NA,"","Município","Municipality","",""
4646,33,"BRA","Brazil",24,"São Paulo",4646,"João Ramalho","",NA,"","Município","Municipality","",""
4647,33,"BRA","Brazil",24,"São Paulo",4647,"Joanópolis","",NA,"","Município","Municipality","",""
4648,33,"BRA","Brazil",24,"São Paulo",4648,"José Bonifácio","",NA,"","Município","Municipality","",""
4649,33,"BRA","Brazil",24,"São Paulo",4649,"Jumirim","",NA,"","Município","Municipality","",""
4650,33,"BRA","Brazil",24,"São Paulo",4650,"Jundiaí","",NA,"","Município","Municipality","",""
4651,33,"BRA","Brazil",24,"São Paulo",4651,"Junqueirópolis","",NA,"","Município","Municipality","",""
4652,33,"BRA","Brazil",24,"São Paulo",4652,"Juquiá","",NA,"","Município","Municipality","",""
4653,33,"BRA","Brazil",24,"São Paulo",4653,"Juquitiba","",NA,"","Município","Municipality","",""
4654,33,"BRA","Brazil",24,"São Paulo",4654,"Lagoinha","",NA,"","Município","Municipality","",""
4655,33,"BRA","Brazil",24,"São Paulo",4655,"Laranjal Paulista","",NA,"","Município","Municipality","",""
4656,33,"BRA","Brazil",24,"São Paulo",4656,"Lavínia","",NA,"","Município","Municipality","",""
4657,33,"BRA","Brazil",24,"São Paulo",4657,"Lavrinhas","",NA,"","Município","Municipality","",""
4658,33,"BRA","Brazil",24,"São Paulo",4658,"Leme","",NA,"","Município","Municipality","",""
4659,33,"BRA","Brazil",24,"São Paulo",4659,"Lençóis Paulista","",NA,"","Município","Municipality","",""
4660,33,"BRA","Brazil",24,"São Paulo",4660,"Limeira","",NA,"","Município","Municipality","",""
4661,33,"BRA","Brazil",24,"São Paulo",4661,"Lindóia","",NA,"","Município","Municipality","",""
4662,33,"BRA","Brazil",24,"São Paulo",4662,"Lins","",NA,"","Município","Municipality","",""
4663,33,"BRA","Brazil",24,"São Paulo",4663,"Lorena","",NA,"","Município","Municipality","",""
4664,33,"BRA","Brazil",24,"São Paulo",4664,"Lourdes","",NA,"","Município","Municipality","",""
4665,33,"BRA","Brazil",24,"São Paulo",4665,"Louveira","",NA,"","Município","Municipality","",""
4666,33,"BRA","Brazil",24,"São Paulo",4666,"Luís Antônio","",NA,"","Município","Municipality","",""
4667,33,"BRA","Brazil",24,"São Paulo",4667,"Lucélia","",NA,"","Município","Municipality","",""
4668,33,"BRA","Brazil",24,"São Paulo",4668,"Lucianópolis","",NA,"","Município","Municipality","",""
4669,33,"BRA","Brazil",24,"São Paulo",4669,"Luisiania","",NA,"","Município","Municipality","",""
4670,33,"BRA","Brazil",24,"São Paulo",4670,"Lupercio","",NA,"","Município","Municipality","",""
4671,33,"BRA","Brazil",24,"São Paulo",4671,"Lutécia","",NA,"","Município","Municipality","",""
4672,33,"BRA","Brazil",24,"São Paulo",4672,"Macatuba","",NA,"","Município","Municipality","",""
4673,33,"BRA","Brazil",24,"São Paulo",4673,"Macaubal","",NA,"","Município","Municipality","",""
4674,33,"BRA","Brazil",24,"São Paulo",4674,"Macedonia","",NA,"","Município","Municipality","",""
4675,33,"BRA","Brazil",24,"São Paulo",4675,"Magda","",NA,"","Município","Municipality","",""
4676,33,"BRA","Brazil",24,"São Paulo",4676,"Mairinque","",NA,"","Município","Municipality","",""
4677,33,"BRA","Brazil",24,"São Paulo",4677,"Mairiporã","",NA,"","Município","Municipality","",""
4678,33,"BRA","Brazil",24,"São Paulo",4678,"Manduri","",NA,"","Município","Municipality","",""
4679,33,"BRA","Brazil",24,"São Paulo",4679,"Mangaratiba","",NA,"","Município","Municipality","",""
4680,33,"BRA","Brazil",24,"São Paulo",4680,"Marabá Paulista","",NA,"","Município","Municipality","",""
4681,33,"BRA","Brazil",24,"São Paulo",4681,"Maracaí","",NA,"","Município","Municipality","",""
4682,33,"BRA","Brazil",24,"São Paulo",4682,"Marília","",NA,"","Município","Municipality","",""
4683,33,"BRA","Brazil",24,"São Paulo",4683,"Marapoama","",NA,"","Município","Municipality","",""
4684,33,"BRA","Brazil",24,"São Paulo",4684,"Mariápolis","",NA,"","Município","Municipality","",""
4685,33,"BRA","Brazil",24,"São Paulo",4685,"Marinópolis","",NA,"","Município","Municipality","",""
4686,33,"BRA","Brazil",24,"São Paulo",4686,"Martinópolis","",NA,"","Município","Municipality","",""
4687,33,"BRA","Brazil",24,"São Paulo",4687,"Matão","",NA,"","Município","Municipality","",""
4688,33,"BRA","Brazil",24,"São Paulo",4688,"Mauá","",NA,"","Município","Municipality","",""
4689,33,"BRA","Brazil",24,"São Paulo",4689,"Mendonça","",NA,"","Município","Municipality","",""
4690,33,"BRA","Brazil",24,"São Paulo",4690,"Meridiano","",NA,"","Município","Municipality","",""
4691,33,"BRA","Brazil",24,"São Paulo",4691,"Mesópolis","",NA,"","Município","Municipality","",""
4692,33,"BRA","Brazil",24,"São Paulo",4692,"Miguelópolis","",NA,"","Município","Municipality","",""
4693,33,"BRA","Brazil",24,"São Paulo",4693,"Mineiros do Tietê","",NA,"","Município","Municipality","",""
4694,33,"BRA","Brazil",24,"São Paulo",4694,"Mira Estrela","",NA,"","Município","Municipality","",""
4695,33,"BRA","Brazil",24,"São Paulo",4695,"Miracatu","",NA,"","Município","Municipality","",""
4696,33,"BRA","Brazil",24,"São Paulo",4696,"Mirandópolis","",NA,"","Município","Municipality","",""
4697,33,"BRA","Brazil",24,"São Paulo",4697,"Mirante do Paranapanema","",NA,"","Município","Municipality","",""
4698,33,"BRA","Brazil",24,"São Paulo",4698,"Mirassolândia","",NA,"","Município","Municipality","",""
4699,33,"BRA","Brazil",24,"São Paulo",4699,"Mirassol","",NA,"","Município","Municipality","",""
4700,33,"BRA","Brazil",24,"São Paulo",4700,"Mococa","",NA,"","Município","Municipality","",""
4701,33,"BRA","Brazil",24,"São Paulo",4701,"Mogi das Cruzes","",NA,"","Município","Municipality","",""
4702,33,"BRA","Brazil",24,"São Paulo",4702,"Mogi Guaçu","",NA,"","Município","Municipality","",""
4703,33,"BRA","Brazil",24,"São Paulo",4703,"Mogi Mirim","",NA,"","Município","Municipality","",""
4704,33,"BRA","Brazil",24,"São Paulo",4704,"Mombaça","",NA,"","Município","Municipality","",""
4705,33,"BRA","Brazil",24,"São Paulo",4705,"Monções","",NA,"","Município","Municipality","",""
4706,33,"BRA","Brazil",24,"São Paulo",4706,"Mongaguá","",NA,"","Município","Municipality","",""
4707,33,"BRA","Brazil",24,"São Paulo",4707,"Monte Alegre do Sul","",NA,"","Município","Municipality","",""
4708,33,"BRA","Brazil",24,"São Paulo",4708,"Monte Alto","",NA,"","Município","Municipality","",""
4709,33,"BRA","Brazil",24,"São Paulo",4709,"Monte Aprazível","",NA,"","Município","Municipality","",""
4710,33,"BRA","Brazil",24,"São Paulo",4710,"Monte Azul Paulista","",NA,"","Município","Municipality","",""
4711,33,"BRA","Brazil",24,"São Paulo",4711,"Monte Castelo","",NA,"","Município","Municipality","",""
4712,33,"BRA","Brazil",24,"São Paulo",4712,"Monte Mor","",NA,"","Município","Municipality","",""
4713,33,"BRA","Brazil",24,"São Paulo",4713,"Monteiro Lobato","",NA,"","Município","Municipality","",""
4714,33,"BRA","Brazil",24,"São Paulo",4714,"Morro Agudo","",NA,"","Município","Municipality","",""
4715,33,"BRA","Brazil",24,"São Paulo",4715,"Morungaba","",NA,"","Município","Municipality","",""
4716,33,"BRA","Brazil",24,"São Paulo",4716,"Motuca","",NA,"","Município","Municipality","",""
4717,33,"BRA","Brazil",24,"São Paulo",4717,"Murutinga do Sul","",NA,"","Município","Municipality","",""
4718,33,"BRA","Brazil",24,"São Paulo",4718,"Nantes","",NA,"","Município","Municipality","",""
4719,33,"BRA","Brazil",24,"São Paulo",4719,"Narandiba","",NA,"","Município","Municipality","",""
4720,33,"BRA","Brazil",24,"São Paulo",4720,"Natividade da Serra","",NA,"","Município","Municipality","",""
4721,33,"BRA","Brazil",24,"São Paulo",4721,"Nazaré Paulista","",NA,"","Município","Municipality","",""
4722,33,"BRA","Brazil",24,"São Paulo",4722,"Neves Paulista","",NA,"","Município","Municipality","",""
4723,33,"BRA","Brazil",24,"São Paulo",4723,"Nhandeara","",NA,"","Município","Municipality","",""
4724,33,"BRA","Brazil",24,"São Paulo",4724,"Nipoã","",NA,"","Município","Municipality","",""
4725,33,"BRA","Brazil",24,"São Paulo",4725,"Nova Aliança","",NA,"","Município","Municipality","",""
4726,33,"BRA","Brazil",24,"São Paulo",4726,"Nova Campina","",NA,"","Município","Municipality","",""
4727,33,"BRA","Brazil",24,"São Paulo",4727,"Nova Canaã Paulista","",NA,"","Município","Municipality","",""
4728,33,"BRA","Brazil",24,"São Paulo",4728,"Nova Castilho","",NA,"","Município","Municipality","",""
4729,33,"BRA","Brazil",24,"São Paulo",4729,"Nova Europa","",NA,"","Município","Municipality","",""
4730,33,"BRA","Brazil",24,"São Paulo",4730,"Nova Granada","",NA,"","Município","Municipality","",""
4731,33,"BRA","Brazil",24,"São Paulo",4731,"Nova Guataporanga","",NA,"","Município","Municipality","",""
4732,33,"BRA","Brazil",24,"São Paulo",4732,"Nova Independência","",NA,"","Município","Municipality","",""
4733,33,"BRA","Brazil",24,"São Paulo",4733,"Nova Luzitânia","",NA,"","Município","Municipality","",""
4734,33,"BRA","Brazil",24,"São Paulo",4734,"Nova Odessa","",NA,"","Município","Municipality","",""
4735,33,"BRA","Brazil",24,"São Paulo",4735,"Novais","",NA,"","Município","Municipality","",""
4736,33,"BRA","Brazil",24,"São Paulo",4736,"Novo Horizonte","",NA,"","Município","Municipality","",""
4737,33,"BRA","Brazil",24,"São Paulo",4737,"Nuporanga","",NA,"","Município","Municipality","",""
4738,33,"BRA","Brazil",24,"São Paulo",4738,"Ocauçu","",NA,"","Município","Municipality","",""
4739,33,"BRA","Brazil",24,"São Paulo",4739,"Olímpia","",NA,"","Município","Municipality","",""
4740,33,"BRA","Brazil",24,"São Paulo",4740,"Onda Verde","",NA,"","Município","Municipality","",""
4741,33,"BRA","Brazil",24,"São Paulo",4741,"Oriente","",NA,"","Município","Municipality","",""
4742,33,"BRA","Brazil",24,"São Paulo",4742,"Orindiúva","",NA,"","Município","Municipality","",""
4743,33,"BRA","Brazil",24,"São Paulo",4743,"Orlandia","",NA,"","Município","Municipality","",""
4744,33,"BRA","Brazil",24,"São Paulo",4744,"Osasco","",NA,"","Município","Municipality","",""
4745,33,"BRA","Brazil",24,"São Paulo",4745,"Oscar Bressane","",NA,"","Município","Municipality","",""
4746,33,"BRA","Brazil",24,"São Paulo",4746,"Osvaldo Cruz","",NA,"","Município","Municipality","",""
4747,33,"BRA","Brazil",24,"São Paulo",4747,"Ourinhos","",NA,"","Município","Municipality","",""
4748,33,"BRA","Brazil",24,"São Paulo",4748,"Ouro Verde","",NA,"","Município","Municipality","",""
4749,33,"BRA","Brazil",24,"São Paulo",4749,"Ouroeste","",NA,"","Município","Municipality","",""
4750,33,"BRA","Brazil",24,"São Paulo",4750,"Pacaembu","",NA,"","Município","Municipality","",""
4751,33,"BRA","Brazil",24,"São Paulo",4751,"Palestina","",NA,"","Município","Municipality","",""
4752,33,"BRA","Brazil",24,"São Paulo",4752,"Palmares Paulista","",NA,"","Município","Municipality","",""
4753,33,"BRA","Brazil",24,"São Paulo",4753,"Palmeira do Oeste","",NA,"","Município","Municipality","",""
4754,33,"BRA","Brazil",24,"São Paulo",4754,"Palmital","",NA,"","Município","Municipality","",""
4755,33,"BRA","Brazil",24,"São Paulo",4755,"Panorama","",NA,"","Município","Municipality","",""
4756,33,"BRA","Brazil",24,"São Paulo",4756,"Paraíso","",NA,"","Município","Municipality","",""
4757,33,"BRA","Brazil",24,"São Paulo",4757,"Paraguaçu Paulista","",NA,"","Município","Municipality","",""
4758,33,"BRA","Brazil",24,"São Paulo",4758,"Paraibuna","",NA,"","Município","Municipality","",""
4759,33,"BRA","Brazil",24,"São Paulo",4759,"Paranaparema","",NA,"","Município","Municipality","",""
4760,33,"BRA","Brazil",24,"São Paulo",4760,"Paranapuã","",NA,"","Município","Municipality","",""
4761,33,"BRA","Brazil",24,"São Paulo",4761,"Parapuã","",NA,"","Município","Municipality","",""
4762,33,"BRA","Brazil",24,"São Paulo",4762,"Pardinho","",NA,"","Município","Municipality","",""
4763,33,"BRA","Brazil",24,"São Paulo",4763,"Pariquera-Açu","",NA,"","Município","Municipality","",""
4764,33,"BRA","Brazil",24,"São Paulo",4764,"Parisi","",NA,"","Município","Municipality","",""
4765,33,"BRA","Brazil",24,"São Paulo",4765,"Patrocínio Paulista","",NA,"","Município","Municipality","",""
4766,33,"BRA","Brazil",24,"São Paulo",4766,"Paulínia","",NA,"","Município","Municipality","",""
4767,33,"BRA","Brazil",24,"São Paulo",4767,"Paulicéia","",NA,"","Município","Municipality","",""
4768,33,"BRA","Brazil",24,"São Paulo",4768,"Paulistânia","",NA,"","Município","Municipality","",""
4769,33,"BRA","Brazil",24,"São Paulo",4769,"Paulo de Faria","",NA,"","Município","Municipality","",""
4770,33,"BRA","Brazil",24,"São Paulo",4770,"Pederneiras","",NA,"","Município","Municipality","",""
4771,33,"BRA","Brazil",24,"São Paulo",4771,"Pedra Bela","",NA,"","Município","Municipality","",""
