"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
9771,33,"BRA","Brazil",25,"Santa Catarina",5166,"Monte Castelo",9771,"Monte Castelo",NA,"","Distrito","District","",""
9772,33,"BRA","Brazil",25,"Santa Catarina",5166,"Monte Castelo",9772,"Residencia Fuck",NA,"","Distrito","District","",""
9773,33,"BRA","Brazil",25,"Santa Catarina",5167,"Morro da Fumaça",9773,"Estacao Cocal",NA,"","Distrito","District","",""
9774,33,"BRA","Brazil",25,"Santa Catarina",5167,"Morro da Fumaça",9774,"Morro da Fumaça",NA,"","Distrito","District","",""
9775,33,"BRA","Brazil",25,"Santa Catarina",5168,"Morro Grande",9775,"Morro Grande",NA,"","Distrito","District","",""
9776,33,"BRA","Brazil",25,"Santa Catarina",5169,"Navegantes",9776,"Navegantes",NA,"","Distrito","District","",""
9777,33,"BRA","Brazil",25,"Santa Catarina",5170,"Nova Erechim",9777,"Nova Erechim",NA,"","Distrito","District","",""
9778,33,"BRA","Brazil",25,"Santa Catarina",5171,"Nova Itaberaba",9778,"Nova Itaberaba",NA,"","Distrito","District","",""
9779,33,"BRA","Brazil",25,"Santa Catarina",5172,"Nova Trento",9779,"Aguti",NA,"","Distrito","District","",""
9780,33,"BRA","Brazil",25,"Santa Catarina",5172,"Nova Trento",9780,"Claraiba",NA,"","Distrito","District","",""
9781,33,"BRA","Brazil",25,"Santa Catarina",5172,"Nova Trento",9781,"Nova Trento",NA,"","Distrito","District","",""
9782,33,"BRA","Brazil",25,"Santa Catarina",5173,"Nova Veneza",9782,"Nossa Senhora do Caravagio",NA,"","Distrito","District","",""
9783,33,"BRA","Brazil",25,"Santa Catarina",5173,"Nova Veneza",9783,"Nova Veneza",NA,"","Distrito","District","",""
9784,33,"BRA","Brazil",25,"Santa Catarina",5173,"Nova Veneza",9784,"São Bento Baixo",NA,"","Distrito","District","",""
9785,33,"BRA","Brazil",25,"Santa Catarina",5174,"Novo Horizonte",9785,"Novo Horizonte",NA,"","Distrito","District","",""
9786,33,"BRA","Brazil",25,"Santa Catarina",5175,"Orleaes",9786,"Orleans",NA,"","Distrito","District","",""
9787,33,"BRA","Brazil",25,"Santa Catarina",5175,"Orleaes",9787,"Pindotiba",NA,"","Distrito","District","",""
9788,33,"BRA","Brazil",25,"Santa Catarina",5175,"Orleaes",9788,"Rio das Furnas",NA,"","Distrito","District","",""
9789,33,"BRA","Brazil",25,"Santa Catarina",5176,"Otacílio Costa",9789,"Otacílio Costa",NA,"","Distrito","District","",""
9790,33,"BRA","Brazil",25,"Santa Catarina",5177,"Ouro Verde",9790,"Ouro Verde",NA,"","Distrito","District","",""
9791,33,"BRA","Brazil",25,"Santa Catarina",5178,"Ouro",9791,"Ouro",NA,"","Distrito","District","",""
9792,33,"BRA","Brazil",25,"Santa Catarina",5178,"Ouro",9792,"Santa Lucia",NA,"","Distrito","District","",""
9793,33,"BRA","Brazil",25,"Santa Catarina",5179,"Paial",9793,"Paial",NA,"","Distrito","District","",""
9794,33,"BRA","Brazil",25,"Santa Catarina",5180,"Painel",9794,"Painel",NA,"","Distrito","District","",""
9795,33,"BRA","Brazil",25,"Santa Catarina",5181,"Palhoça",9795,"Enseada de Brito",NA,"","Distrito","District","",""
9796,33,"BRA","Brazil",25,"Santa Catarina",5181,"Palhoça",9796,"Palhoça",NA,"","Distrito","District","",""
9797,33,"BRA","Brazil",25,"Santa Catarina",5182,"Palma Sola",9797,"Palma Sola",NA,"","Distrito","District","",""
9798,33,"BRA","Brazil",25,"Santa Catarina",5183,"Palmeira",9798,"Palmeira",NA,"","Distrito","District","",""
9799,33,"BRA","Brazil",25,"Santa Catarina",5184,"Palmitos",9799,"Diamantina",NA,"","Distrito","District","",""
9800,33,"BRA","Brazil",25,"Santa Catarina",5184,"Palmitos",9800,"Oldenburg",NA,"","Distrito","District","",""
9801,33,"BRA","Brazil",25,"Santa Catarina",5184,"Palmitos",9801,"Palmitos",NA,"","Distrito","District","",""
9802,33,"BRA","Brazil",25,"Santa Catarina",5184,"Palmitos",9802,"Santa Lucia",NA,"","Distrito","District","",""
9803,33,"BRA","Brazil",25,"Santa Catarina",5185,"Papanduva",9803,"Nova Cultura",NA,"","Distrito","District","",""
9804,33,"BRA","Brazil",25,"Santa Catarina",5185,"Papanduva",9804,"Papanduva",NA,"","Distrito","District","",""
9805,33,"BRA","Brazil",25,"Santa Catarina",5186,"Paraíso",9805,"Grapia",NA,"","Distrito","District","",""
9806,33,"BRA","Brazil",25,"Santa Catarina",5186,"Paraíso",9806,"Paraíso",NA,"","Distrito","District","",""
9807,33,"BRA","Brazil",25,"Santa Catarina",5187,"Passo de Torres",9807,"Passo de Torres",NA,"","Distrito","District","",""
9808,33,"BRA","Brazil",25,"Santa Catarina",5188,"Passos Maia",9808,"Passos Maia",NA,"","Distrito","District","",""
9809,33,"BRA","Brazil",25,"Santa Catarina",5189,"Paulo Lopez",9809,"Paulo Lopes",NA,"","Distrito","District","",""
9810,33,"BRA","Brazil",25,"Santa Catarina",5190,"Pedras Grandes",9810,"Azambuja",NA,"","Distrito","District","",""
9811,33,"BRA","Brazil",25,"Santa Catarina",5190,"Pedras Grandes",9811,"Pedras Grandes",NA,"","Distrito","District","",""
9812,33,"BRA","Brazil",25,"Santa Catarina",5191,"Penha",9812,"Penha",NA,"","Distrito","District","",""
9813,33,"BRA","Brazil",25,"Santa Catarina",5192,"Peritiba",9813,"Peritiba",NA,"","Distrito","District","",""
9814,33,"BRA","Brazil",25,"Santa Catarina",5193,"Petrolândia",9814,"Petrolândia",NA,"","Distrito","District","",""
9815,33,"BRA","Brazil",25,"Santa Catarina",5193,"Petrolândia",9815,"Rio Antinha",NA,"","Distrito","District","",""
9816,33,"BRA","Brazil",25,"Santa Catarina",5194,"Piçarras",9816,"Piçarras",NA,"","Distrito","District","",""
9817,33,"BRA","Brazil",25,"Santa Catarina",5195,"Pinhalzinho",9817,"Pinhalzinho",NA,"","Distrito","District","",""
9818,33,"BRA","Brazil",25,"Santa Catarina",5196,"Pinheiro Preto",9818,"Pinheiro Preto",NA,"","Distrito","District","",""
9819,33,"BRA","Brazil",25,"Santa Catarina",5197,"Piratuba",9819,"Piratuba",NA,"","Distrito","District","",""
9820,33,"BRA","Brazil",25,"Santa Catarina",5197,"Piratuba",9820,"Uruguai",NA,"","Distrito","District","",""
9821,33,"BRA","Brazil",25,"Santa Catarina",5198,"Planalto Alegre",9821,"Planalto Alegre",NA,"","Distrito","District","",""
9822,33,"BRA","Brazil",25,"Santa Catarina",5199,"Pomerode",9822,"Pomerode",NA,"","Distrito","District","",""
9823,33,"BRA","Brazil",25,"Santa Catarina",5200,"Ponta Alta",9823,"Ponte Alta",NA,"","Distrito","District","",""
9824,33,"BRA","Brazil",25,"Santa Catarina",5201,"Ponte Alta do Norte",9824,"Ponte Alta do Norte",NA,"","Distrito","District","",""
9825,33,"BRA","Brazil",25,"Santa Catarina",5202,"Ponte Serrada",9825,"Baia Alta",NA,"","Distrito","District","",""
9826,33,"BRA","Brazil",25,"Santa Catarina",5202,"Ponte Serrada",9826,"Ponte Serrada",NA,"","Distrito","District","",""
9827,33,"BRA","Brazil",25,"Santa Catarina",5203,"Porto Belo",9827,"Porto Belo",NA,"","Distrito","District","",""
9828,33,"BRA","Brazil",25,"Santa Catarina",5204,"Porto União",9828,"Porto União",NA,"","Distrito","District","",""
9829,33,"BRA","Brazil",25,"Santa Catarina",5204,"Porto União",9829,"São Miguel da Serra",NA,"","Distrito","District","",""
9830,33,"BRA","Brazil",25,"Santa Catarina",5204,"Porto União",9830,"Santa Cruz do Timbo",NA,"","Distrito","District","",""
9831,33,"BRA","Brazil",25,"Santa Catarina",5205,"Pouso Redondo",9831,"Aterrado Torto",NA,"","Distrito","District","",""
9832,33,"BRA","Brazil",25,"Santa Catarina",5205,"Pouso Redondo",9832,"Pouso Redondo",NA,"","Distrito","District","",""
9833,33,"BRA","Brazil",25,"Santa Catarina",5206,"Praia Grande",9833,"Cachoeira de Fatima",NA,"","Distrito","District","",""
9834,33,"BRA","Brazil",25,"Santa Catarina",5206,"Praia Grande",9834,"Praia Grande",NA,"","Distrito","District","",""
9835,33,"BRA","Brazil",25,"Santa Catarina",5207,"Presidente Castelo Branco",9835,"Presidente Castelo Branco",NA,"","Distrito","District","",""
9836,33,"BRA","Brazil",25,"Santa Catarina",5208,"Presidente Getúlio",9836,"Mirador",NA,"","Distrito","District","",""
9837,33,"BRA","Brazil",25,"Santa Catarina",5208,"Presidente Getúlio",9837,"Presidente Getúlio",NA,"","Distrito","District","",""
9838,33,"BRA","Brazil",25,"Santa Catarina",5209,"Presidente Nereu",9838,"Presidente Nereu",NA,"","Distrito","District","",""
9839,33,"BRA","Brazil",25,"Santa Catarina",5210,"Princesa",9839,"Princesa",NA,"","Distrito","District","",""
9840,33,"BRA","Brazil",25,"Santa Catarina",5211,"Quilombo",9840,"Quilombo",NA,"","Distrito","District","",""
9841,33,"BRA","Brazil",25,"Santa Catarina",5212,"Rancho Queimado",9841,"Rancho Queimado",NA,"","Distrito","District","",""
9842,33,"BRA","Brazil",25,"Santa Catarina",5212,"Rancho Queimado",9842,"Taquaras",NA,"","Distrito","District","",""
9843,33,"BRA","Brazil",25,"Santa Catarina",5213,"Rio das Antas",9843,"Ipomeia",NA,"","Distrito","District","",""
9844,33,"BRA","Brazil",25,"Santa Catarina",5213,"Rio das Antas",9844,"Rio das Antas",NA,"","Distrito","District","",""
9845,33,"BRA","Brazil",25,"Santa Catarina",5214,"Rio do Campo",9845,"Rio do Campo",NA,"","Distrito","District","",""
9846,33,"BRA","Brazil",25,"Santa Catarina",5215,"Rio do Oeste",9846,"Rio do Oeste",NA,"","Distrito","District","",""
9847,33,"BRA","Brazil",25,"Santa Catarina",5216,"Rio do Sul",9847,"Rio do Sul",NA,"","Distrito","District","",""
9848,33,"BRA","Brazil",25,"Santa Catarina",5217,"Rio dos Cedros",9848,"Cedro Alto",NA,"","Distrito","District","",""
9849,33,"BRA","Brazil",25,"Santa Catarina",5217,"Rio dos Cedros",9849,"Rio dos Cedros",NA,"","Distrito","District","",""
9850,33,"BRA","Brazil",25,"Santa Catarina",5218,"Rio Fortuna",9850,"Rio Fortuna",NA,"","Distrito","District","",""
9851,33,"BRA","Brazil",25,"Santa Catarina",5219,"Rio Negrinho",9851,"Rio Negrinho",NA,"","Distrito","District","",""
9852,33,"BRA","Brazil",25,"Santa Catarina",5219,"Rio Negrinho",9852,"Vila de Volta Grande",NA,"","Distrito","District","",""
9853,33,"BRA","Brazil",25,"Santa Catarina",5220,"Rio Rufino",9853,"Rio Rufino",NA,"","Distrito","District","",""
9854,33,"BRA","Brazil",25,"Santa Catarina",5221,"Riqueza",9854,"Riqueza",NA,"","Distrito","District","",""
9855,33,"BRA","Brazil",25,"Santa Catarina",5222,"Rodeio",9855,"Rodeio",NA,"","Distrito","District","",""
9856,33,"BRA","Brazil",25,"Santa Catarina",5223,"Romelândia",9856,"Romelândia",NA,"","Distrito","District","",""
9857,33,"BRA","Brazil",25,"Santa Catarina",5224,"São Bento do Sul",9857,"São Bento do Sul",NA,"","Distrito","District","",""
9858,33,"BRA","Brazil",25,"Santa Catarina",5225,"São Bernardino",9858,"São Bernardino",NA,"","Distrito","District","",""
9859,33,"BRA","Brazil",25,"Santa Catarina",5226,"São Bonifácio",9859,"São Bonifácio",NA,"","Distrito","District","",""
9860,33,"BRA","Brazil",25,"Santa Catarina",5227,"São Carlos",9860,"São Carlos",NA,"","Distrito","District","",""
9861,33,"BRA","Brazil",25,"Santa Catarina",5228,"São Cristóvão do Sul",9861,"São Cristóvão do Sul",NA,"","Distrito","District","",""
9862,33,"BRA","Brazil",25,"Santa Catarina",5229,"São Domingos",9862,"Maratá",NA,"","Distrito","District","",""
9863,33,"BRA","Brazil",25,"Santa Catarina",5229,"São Domingos",9863,"São Domingos",NA,"","Distrito","District","",""
9864,33,"BRA","Brazil",25,"Santa Catarina",5229,"São Domingos",9864,"Vila Milani",NA,"","Distrito","District","",""
9865,33,"BRA","Brazil",25,"Santa Catarina",5230,"São Francisco do Sul",9865,"São Francisco do Sul",NA,"","Distrito","District","",""
9866,33,"BRA","Brazil",25,"Santa Catarina",5230,"São Francisco do Sul",9866,"Sai",NA,"","Distrito","District","",""
9867,33,"BRA","Brazil",25,"Santa Catarina",5231,"São João Batista",9867,"São João Batista",NA,"","Distrito","District","",""
9868,33,"BRA","Brazil",25,"Santa Catarina",5231,"São João Batista",9868,"Tijipio",NA,"","Distrito","District","",""
9869,33,"BRA","Brazil",25,"Santa Catarina",5232,"São João do Itaperiú",9869,"São João do Itaperiú",NA,"","Distrito","District","",""
9870,33,"BRA","Brazil",25,"Santa Catarina",5233,"São João do Oeste",9870,"São João do Oeste",NA,"","Distrito","District","",""
9871,33,"BRA","Brazil",25,"Santa Catarina",5234,"São João do Sul",9871,"São João do Sul",NA,"","Distrito","District","",""
9872,33,"BRA","Brazil",25,"Santa Catarina",5234,"São João do Sul",9872,"Vila Conceicao",NA,"","Distrito","District","",""
9873,33,"BRA","Brazil",25,"Santa Catarina",5235,"São Joaquim",9873,"Perico",NA,"","Distrito","District","",""
9874,33,"BRA","Brazil",25,"Santa Catarina",5235,"São Joaquim",9874,"São Joaquim",NA,"","Distrito","District","",""
9875,33,"BRA","Brazil",25,"Santa Catarina",5235,"São Joaquim",9875,"São Sebastião do Arvoredo",NA,"","Distrito","District","",""
9876,33,"BRA","Brazil",25,"Santa Catarina",5235,"São Joaquim",9876,"Santa Izabel",NA,"","Distrito","District","",""
9877,33,"BRA","Brazil",25,"Santa Catarina",5236,"São José do Cedro",9877,"Mariflor",NA,"","Distrito","District","",""
9878,33,"BRA","Brazil",25,"Santa Catarina",5236,"São José do Cedro",9878,"Padre Reus",NA,"","Distrito","District","",""
9879,33,"BRA","Brazil",25,"Santa Catarina",5236,"São José do Cedro",9879,"São José do Cedro",NA,"","Distrito","District","",""
9880,33,"BRA","Brazil",25,"Santa Catarina",5237,"São José do Cerrito",9880,"São José do Cerrito",NA,"","Distrito","District","",""
9881,33,"BRA","Brazil",25,"Santa Catarina",5238,"São José",9881,"Barreiros",NA,"","Distrito","District","",""
9882,33,"BRA","Brazil",25,"Santa Catarina",5238,"São José",9882,"Campinas",NA,"","Distrito","District","",""
9883,33,"BRA","Brazil",25,"Santa Catarina",5238,"São José",9883,"São José",NA,"","Distrito","District","",""
9884,33,"BRA","Brazil",25,"Santa Catarina",5239,"São Lourenço do Oeste",9884,"Frederico Wastner",NA,"","Distrito","District","",""
9885,33,"BRA","Brazil",25,"Santa Catarina",5239,"São Lourenço do Oeste",9885,"Presidente Juscelino",NA,"","Distrito","District","",""
9886,33,"BRA","Brazil",25,"Santa Catarina",5239,"São Lourenço do Oeste",9886,"São Lourenço do Oeste",NA,"","Distrito","District","",""
9887,33,"BRA","Brazil",25,"Santa Catarina",5239,"São Lourenço do Oeste",9887,"São Roque",NA,"","Distrito","District","",""
9888,33,"BRA","Brazil",25,"Santa Catarina",5240,"São Ludgero",9888,"São Ludgero",NA,"","Distrito","District","",""
9889,33,"BRA","Brazil",25,"Santa Catarina",5241,"São Martinho",9889,"São Martinho",NA,"","Distrito","District","",""
9890,33,"BRA","Brazil",25,"Santa Catarina",5241,"São Martinho",9890,"Vargem do Cedro",NA,"","Distrito","District","",""
9891,33,"BRA","Brazil",25,"Santa Catarina",5242,"São Miguel da Boa Vista",9891,"São Miguel da Boa Vista",NA,"","Distrito","District","",""
9892,33,"BRA","Brazil",25,"Santa Catarina",5243,"São Miguel do Oeste",9892,"São Miguel do Oeste",NA,"","Distrito","District","",""
9893,33,"BRA","Brazil",25,"Santa Catarina",5244,"São Pedro de Alcântara",9893,"São Pedro de Alcântara",NA,"","Distrito","District","",""
9894,33,"BRA","Brazil",25,"Santa Catarina",5245,"Salete",9894,"Salete",NA,"","Distrito","District","",""
9895,33,"BRA","Brazil",25,"Santa Catarina",5246,"Saltinho",9895,"Saltinho",NA,"","Distrito","District","",""
9896,33,"BRA","Brazil",25,"Santa Catarina",5247,"Salto Veloso",9896,"Salto Veloso",NA,"","Distrito","District","",""
9897,33,"BRA","Brazil",25,"Santa Catarina",5248,"Sangão",9897,"Morro Grande",NA,"","Distrito","District","",""
9898,33,"BRA","Brazil",25,"Santa Catarina",5248,"Sangão",9898,"Sangão",NA,"","Distrito","District","",""
9899,33,"BRA","Brazil",25,"Santa Catarina",5249,"Santa Cecília",9899,"Santa Cecília",NA,"","Distrito","District","",""
9900,33,"BRA","Brazil",25,"Santa Catarina",5250,"Santa Helena",9900,"Santa Helena",NA,"","Distrito","District","",""
9901,33,"BRA","Brazil",25,"Santa Catarina",5251,"Santa Rosa de Lima",9901,"Santa Rosa de Lima",NA,"","Distrito","District","",""
9902,33,"BRA","Brazil",25,"Santa Catarina",5252,"Santa Rosa do Sul",9902,"Santa Rosa do Sul",NA,"","Distrito","District","",""
9903,33,"BRA","Brazil",25,"Santa Catarina",5253,"Santa Terezinha do Progresso",9903,"Santa Terezinha do Progresso",NA,"","Distrito","District","",""
9904,33,"BRA","Brazil",25,"Santa Catarina",5254,"Santa Terezinha",9904,"Craveiro",NA,"","Distrito","District","",""
9905,33,"BRA","Brazil",25,"Santa Catarina",5254,"Santa Terezinha",9905,"Rio da Anta",NA,"","Distrito","District","",""
9906,33,"BRA","Brazil",25,"Santa Catarina",5254,"Santa Terezinha",9906,"Santa Terezinha",NA,"","Distrito","District","",""
9907,33,"BRA","Brazil",25,"Santa Catarina",5255,"Santiago do Sul",9907,"Santiago do Sul",NA,"","Distrito","District","",""
9908,33,"BRA","Brazil",25,"Santa Catarina",5256,"Santo Amaro da Imperatriz",9908,"Santo Amaro da Imperatriz",NA,"","Distrito","District","",""
9909,33,"BRA","Brazil",25,"Santa Catarina",5257,"Saudades",9909,"Saudades",NA,"","Distrito","District","",""
9910,33,"BRA","Brazil",25,"Santa Catarina",5258,"Schroeder",9910,"Schroeder",NA,"","Distrito","District","",""
9911,33,"BRA","Brazil",25,"Santa Catarina",5259,"Seara",9911,"Caraiba",NA,"","Distrito","District","",""
9912,33,"BRA","Brazil",25,"Santa Catarina",5259,"Seara",9912,"Nova Teutonia",NA,"","Distrito","District","",""
9913,33,"BRA","Brazil",25,"Santa Catarina",5259,"Seara",9913,"Seara",NA,"","Distrito","District","",""
9914,33,"BRA","Brazil",25,"Santa Catarina",5260,"Serra Alta",9914,"Serra Alta",NA,"","Distrito","District","",""
9915,33,"BRA","Brazil",25,"Santa Catarina",5261,"Siderópolis",9915,"Siderópolis",NA,"","Distrito","District","",""
9916,33,"BRA","Brazil",25,"Santa Catarina",5262,"Sombrio",9916,"Nova Guarita",NA,"","Distrito","District","",""
9917,33,"BRA","Brazil",25,"Santa Catarina",5262,"Sombrio",9917,"Sombrio",NA,"","Distrito","District","",""
9918,33,"BRA","Brazil",25,"Santa Catarina",5263,"Sul Brazil",9918,"Sul Brazil",NA,"","Distrito","District","",""
9919,33,"BRA","Brazil",25,"Santa Catarina",5264,"Taió",9919,"Passo Manso",NA,"","Distrito","District","",""
9920,33,"BRA","Brazil",25,"Santa Catarina",5264,"Taió",9920,"Taió",NA,"","Distrito","District","",""
9921,33,"BRA","Brazil",25,"Santa Catarina",5265,"Tangará",9921,"Irakitan",NA,"","Distrito","District","",""
9922,33,"BRA","Brazil",25,"Santa Catarina",5265,"Tangará",9922,"Marari",NA,"","Distrito","District","",""
9923,33,"BRA","Brazil",25,"Santa Catarina",5265,"Tangará",9923,"Tangará",NA,"","Distrito","District","",""
9924,33,"BRA","Brazil",25,"Santa Catarina",5266,"Tigrinhos",9924,"Tigrinhos",NA,"","Distrito","District","",""
9925,33,"BRA","Brazil",25,"Santa Catarina",5267,"Tijucas",9925,"Tijucas",NA,"","Distrito","District","",""
9926,33,"BRA","Brazil",25,"Santa Catarina",5268,"Timbé do Sul",9926,"Timbé do Sul",NA,"","Distrito","District","",""
9927,33,"BRA","Brazil",25,"Santa Catarina",5269,"Timbó Grande",9927,"Timbó Grande",NA,"","Distrito","District","",""
9928,33,"BRA","Brazil",25,"Santa Catarina",5270,"Timbó",9928,"Timbó",NA,"","Distrito","District","",""
9929,33,"BRA","Brazil",25,"Santa Catarina",5271,"Treviso",9929,"Treviso",NA,"","Distrito","District","",""
9930,33,"BRA","Brazil",25,"Santa Catarina",5272,"Treze de Maio",9930,"São Gabriel",NA,"","Distrito","District","",""
9931,33,"BRA","Brazil",25,"Santa Catarina",5272,"Treze de Maio",9931,"Treze de Maio",NA,"","Distrito","District","",""
9932,33,"BRA","Brazil",25,"Santa Catarina",5273,"Treze Tílias",9932,"Treze Tílias",NA,"","Distrito","District","",""
9933,33,"BRA","Brazil",25,"Santa Catarina",5274,"Trombudo Central",9933,"Trombudo Central",NA,"","Distrito","District","",""
9934,33,"BRA","Brazil",25,"Santa Catarina",5275,"Tubarão",9934,"Tubarão",NA,"","Distrito","District","",""
9935,33,"BRA","Brazil",25,"Santa Catarina",5276,"Tunápolis",9935,"Tunápolis",NA,"","Distrito","District","",""
9936,33,"BRA","Brazil",25,"Santa Catarina",5277,"Turvo",9936,"Morro Chato",NA,"","Distrito","District","",""
9937,33,"BRA","Brazil",25,"Santa Catarina",5277,"Turvo",9937,"Turvo",NA,"","Distrito","District","",""
9938,33,"BRA","Brazil",25,"Santa Catarina",5278,"União do Oeste",9938,"União do Oeste",NA,"","Distrito","District","",""
9939,33,"BRA","Brazil",25,"Santa Catarina",5279,"Urubici",9939,"Aguas Brancas",NA,"","Distrito","District","",""
9940,33,"BRA","Brazil",25,"Santa Catarina",5279,"Urubici",9940,"Santa Teresinha",NA,"","Distrito","District","",""
9941,33,"BRA","Brazil",25,"Santa Catarina",5279,"Urubici",9941,"Urubici",NA,"","Distrito","District","",""
9942,33,"BRA","Brazil",25,"Santa Catarina",5280,"Urupema",9942,"Urupema",NA,"","Distrito","District","",""
9943,33,"BRA","Brazil",25,"Santa Catarina",5281,"Urussanga",9943,"Urussanga",NA,"","Distrito","District","",""
9944,33,"BRA","Brazil",25,"Santa Catarina",5282,"Vargeão",9944,"Vargeão",NA,"","Distrito","District","",""
9945,33,"BRA","Brazil",25,"Santa Catarina",5283,"Vargem Bonita",9945,"Vargem Bonita",NA,"","Distrito","District","",""
9946,33,"BRA","Brazil",25,"Santa Catarina",5284,"Vargem",9946,"Vargem",NA,"","Distrito","District","",""
9947,33,"BRA","Brazil",25,"Santa Catarina",5285,"Vidal Ramos",9947,"Vidal Ramos",NA,"","Distrito","District","",""
9948,33,"BRA","Brazil",25,"Santa Catarina",5286,"Videira",9948,"Anta Gorda",NA,"","Distrito","District","",""
9949,33,"BRA","Brazil",25,"Santa Catarina",5286,"Videira",9949,"Lourdes",NA,"","Distrito","District","",""
9950,33,"BRA","Brazil",25,"Santa Catarina",5286,"Videira",9950,"Videira",NA,"","Distrito","District","",""
9951,33,"BRA","Brazil",25,"Santa Catarina",5287,"Vitor Meireles",9951,"Barra da Prata",NA,"","Distrito","District","",""
9952,33,"BRA","Brazil",25,"Santa Catarina",5287,"Vitor Meireles",9952,"Vitor Meireles",NA,"","Distrito","District","",""
9953,33,"BRA","Brazil",25,"Santa Catarina",5288,"Witmarsum",9953,"Witmarsum",NA,"","Distrito","District","",""
9954,33,"BRA","Brazil",25,"Santa Catarina",5289,"Xanxerê",9954,"Cambuinzal",NA,"","Distrito","District","",""
9955,33,"BRA","Brazil",25,"Santa Catarina",5289,"Xanxerê",9955,"Xanxerê",NA,"","Distrito","District","",""
9956,33,"BRA","Brazil",25,"Santa Catarina",5290,"Xavantina",9956,"Linha das Palmeiras",NA,"","Distrito","District","",""
9957,33,"BRA","Brazil",25,"Santa Catarina",5290,"Xavantina",9957,"Xavantina",NA,"","Distrito","District","",""
9958,33,"BRA","Brazil",25,"Santa Catarina",5291,"Xaxim",9958,"Anita Garibaldi",NA,"","Distrito","District","",""
9959,33,"BRA","Brazil",25,"Santa Catarina",5291,"Xaxim",9959,"Diadema",NA,"","Distrito","District","",""
9960,33,"BRA","Brazil",25,"Santa Catarina",5291,"Xaxim",9960,"Xaxim",NA,"","Distrito","District","",""
9961,33,"BRA","Brazil",25,"Santa Catarina",5292,"Zortéa",9961,"Zortéa",NA,"","Distrito","District","",""
9962,33,"BRA","Brazil",26,"Sergipe",5293,"Amparo de São Francisco",9962,"Amparo de São Francisco",NA,"","Distrito","District","",""
9963,33,"BRA","Brazil",26,"Sergipe",5294,"Aquidabã",9963,"Aquidabã",NA,"","Distrito","District","",""
9964,33,"BRA","Brazil",26,"Sergipe",5295,"Aracaju",9964,"Aracaju",NA,"","Distrito","District","",""
9965,33,"BRA","Brazil",26,"Sergipe",5296,"Arauá",9965,"Arauá",NA,"","Distrito","District","",""
9966,33,"BRA","Brazil",26,"Sergipe",5297,"Areia Branca",9966,"Areia Branca",NA,"","Distrito","District","",""
9967,33,"BRA","Brazil",26,"Sergipe",5298,"Barra dos Coqueiros",9967,"Barra dos Coqueiros",NA,"","Distrito","District","",""
9968,33,"BRA","Brazil",26,"Sergipe",5299,"Brejo Grande",9968,"Brejo Grande",NA,"","Distrito","District","",""
9969,33,"BRA","Brazil",26,"Sergipe",5300,"Buquim",9969,"Boquim",NA,"","Distrito","District","",""
9970,33,"BRA","Brazil",26,"Sergipe",5301,"Campo do Brito",9970,"Campo do Brito",NA,"","Distrito","District","",""
9971,33,"BRA","Brazil",26,"Sergipe",5302,"Canhoba",9971,"Canhoba",NA,"","Distrito","District","",""
9972,33,"BRA","Brazil",26,"Sergipe",5303,"Canindé de São Francisco",9972,"Canindé de São Francisco",NA,"","Distrito","District","",""
9973,33,"BRA","Brazil",26,"Sergipe",5304,"Capela",9973,"Barracas",NA,"","Distrito","District","",""
9974,33,"BRA","Brazil",26,"Sergipe",5304,"Capela",9974,"Capela",NA,"","Distrito","District","",""
9975,33,"BRA","Brazil",26,"Sergipe",5304,"Capela",9975,"Miranda",NA,"","Distrito","District","",""
9976,33,"BRA","Brazil",26,"Sergipe",5304,"Capela",9976,"Pedras",NA,"","Distrito","District","",""
9977,33,"BRA","Brazil",26,"Sergipe",5305,"Carira",9977,"Altos Verdes",NA,"","Distrito","District","",""
9978,33,"BRA","Brazil",26,"Sergipe",5305,"Carira",9978,"Carira",NA,"","Distrito","District","",""
9979,33,"BRA","Brazil",26,"Sergipe",5306,"Carmópolis",9979,"Carmópolis",NA,"","Distrito","District","",""
9980,33,"BRA","Brazil",26,"Sergipe",5307,"Cedro de São João",9980,"Cedro de São João",NA,"","Distrito","District","",""
9981,33,"BRA","Brazil",26,"Sergipe",5308,"Cristinápolis",9981,"Cristinápolis",NA,"","Distrito","District","",""
9982,33,"BRA","Brazil",26,"Sergipe",5309,"Cumbe",9982,"Cumbe",NA,"","Distrito","District","",""
9983,33,"BRA","Brazil",26,"Sergipe",5310,"Divina Pastora",9983,"Divina Pastora",NA,"","Distrito","District","",""
9984,33,"BRA","Brazil",26,"Sergipe",5311,"Estância",9984,"Estância",NA,"","Distrito","District","",""
9985,33,"BRA","Brazil",26,"Sergipe",5312,"Feira Nova",9985,"Feira Nova",NA,"","Distrito","District","",""
9986,33,"BRA","Brazil",26,"Sergipe",5313,"Frei Paulo",9986,"Frei Paulo",NA,"","Distrito","District","",""
9987,33,"BRA","Brazil",26,"Sergipe",5314,"Gararu",9987,"Gararu",NA,"","Distrito","District","",""
9988,33,"BRA","Brazil",26,"Sergipe",5314,"Gararu",9988,"Lagoa Funda",NA,"","Distrito","District","",""
9989,33,"BRA","Brazil",26,"Sergipe",5314,"Gararu",9989,"São Mateus da Palestina",NA,"","Distrito","District","",""
